codigo,titulo,modalidade,nome
29207,SAP PI/PO- Pl/Sr - AMS - 20214566953,,Ana Clara Rocha
28763,SAP PI/PO- Pl/Sr - AMS - 20214566953,,Sr. Théo Cavalcanti
28762,SAP PI/PO- Pl/Sr - AMS - 20214566953,,Henrique da Conceição
28583,SAP PI/PO- Pl/Sr - AMS - 20214566953,,Sra. Stephany da Conceição
27595,SAP PI/PO- Pl/Sr - AMS - 20214566953,,João Lucas Macedo
27019,SAP PI/PO- Pl/Sr - AMS - 20214566953,,Sra. Evelyn Câmara
26849,SAP PI/PO- Pl/Sr - AMS - 20214566953,,Henry Gabriel da Rocha
21683,SAP PI/PO- Pl/Sr - AMS - 20214566953,,Theo Gomes
21377,SAP PI/PO- Pl/Sr - AMS - 20214566953,,Srta. Gabrielly Macedo
21223,SAP PI/PO- Pl/Sr - AMS - 20214566953,,Srta. Liz Pastor
16427,SAP PI/PO- Pl/Sr - AMS - 20214566953,,Sr. Lucca Jesus
16128,SAP PI/PO- Pl/Sr - AMS - 20214566953,,Pedro Henrique Sousa
14145,SAP PI/PO- Pl/Sr - AMS - 20214566953,,Mariane Brito
29030,Analyst Operations - 12111135,,Sra. Nina Abreu
29025,Analyst Operations - 12111135,,Gustavo da Cruz
29018,Analyst Operations - 12111135,,Sarah Câmara
17273,Oracle - 12113257,,Léo Alves
26146,Associate Operations - 12110797,,Juliana Costa
26861,SAP PM,,Ayla Duarte
26774,SAP PM,,Antônio Rodrigues
21409,SAP PM,,Dr. Benício Rocha
12769,SAP PM,,Dra. Maitê Campos
29225,Analista de Sharepoint - 20213552365,,Cecilia Câmara
29222,Analista de Sharepoint - 20213552365,,Sra. Ana Júlia Abreu
29221,Analista de Sharepoint - 20213552365,,Sr. Marcelo Rezende
28636,Analista de Sharepoint - 20213552365,,Dr. Nathan Costela
28525,Analista de Sharepoint - 20213552365,,Leonardo Caldeira
28017,Analista de Sharepoint - 20213552365,,Luana Freitas
28001,Analista de Sharepoint - 20213552365,,Sra. Melina da Rocha
25767,Analista de Sharepoint - 20213552365,,Sr. Rafael Santos
22644,Analista de Sharepoint - 20213552365,,Dra. Júlia Nascimento
21373,Analista de Sharepoint - 20213552365,,Srta. Ana Cecília da Cruz
19260,Analista de Sharepoint - 20213552365,,Isabela Albuquerque
19068,Analista de Sharepoint - 20213552365,,Dr. Lucas Gabriel Nogueira
45329,SAP Success Factors - 20213969983,,Heloísa Guerra
17397,SAP Success Factors - 20213969983,,Gustavo Freitas
6740,SAP Success Factors - 20213969983,,Sr. Bruno Nunes
27560,SAP HCM - PY - 20211225598,,Maria Sophia Araújo
17397,SAP HCM - PY - 20211225598,,Gustavo Freitas
14973,SAP HCM - PY - 20211225598,,Dr. Pietro Souza
14045,SAP HCM - PY - 20211225598,,Isabelly Carvalho
14039,SAP HCM - PY - 20211225598,,Dra. Maria Helena Moreira
12641,SAP HCM - PY - 20211225598,,Srta. Emanuella Fogaça
28566,Consultor SAP FI - Sr - RE-358765,,Sr. Diego Marques
833,Consultor SAP FI - Sr - RE-358765,,Sra. Maria Helena Castro
28822,SAP-CCS - 11894476,,Sr. Caio Cavalcanti
28759,SAP-CCS - 11894476,,Mateus Silva
28478,Desenvolvedor PHP,PJ,Breno Moreira
28468,4494677 - Desenvolvedor JAVA script/microserviços,,Enrico Aparecida
22489,Programador Junior,Cooperado,Srta. Isabel Cassiano
28593,programador Senior,PJ,Enzo Pinto
15276,Assistente Comercial,,Sr. Ian da Mota
28249,Analista de Homologações,Cooperado,Dr. João Pedro Castro
25395,4468640 - Consultor Funcional WM - Expert,,Dra. Olívia Rocha
28492,11811762 - Sales Force,PJ,Rodrigo Fonseca
27927,SAP ABAP com PI,,Luana Rocha
15178,SAP ABAP com PI,,Leandro Marques
10214,SAP Funcional / PP - 12069051,PJ,Dra. Milena Nunes
10723,SAP Funcional / WM - 12070120,PJ,Anna Liz Sampaio
30002,Oracle,,Davi Monteiro
29731,Oracle,,João Guilherme Duarte
28773,Oracle,,Dante da Mota
28755,Oracle,,Srta. Mariana Duarte
28680,Oracle,,Dr. José Miguel Pereira
28663,Oracle,,Sr. Davi Miguel Pastor
28657,Oracle,,Dr. Gael Henrique Siqueira
28643,Oracle,,Srta. Ana Vitória Montenegro
28641,Oracle,,Mariana Garcia
28605,Oracle,,Sra. Júlia Fonseca
28549,Oracle,,Eduardo Sales
28533,Oracle,,Srta. Zoe Leão
28515,Oracle,,Maria Fernanda Silva
28490,Oracle,,Sr. André da Mata
28413,Oracle,,Sr. Juan Aragão
28061,Oracle,,Dr. Francisco Mendonça
27618,Oracle,,Emanuelly Montenegro
27311,Oracle,,Leonardo Rios
26375,Oracle,,Bianca Farias
25778,Oracle,,Diogo Melo
25018,Oracle,,Danilo da Rosa
22341,Oracle,,Murilo Peixoto
21218,Oracle,,Evelyn Casa Grande
20733,Oracle,,Sra. Liz Albuquerque
19170,Oracle,,João Sales
26464,SAP HCM Sr - AMS - 20211965253,,Dra. Kamilly Mendes
26408,SAP HCM Sr - AMS - 20211965253,,Thomas Azevedo
26199,SAP HCM Sr - AMS - 20211965253,,Sophie Moreira
24551,SAP HCM Sr - AMS - 20211965253,,Srta. Olivia Campos
14973,SAP HCM Sr - AMS - 20211965253,,Dr. Pietro Souza
12640,SAP HCM Sr - AMS - 20211965253,,Dr. Eduardo Camargo
12639,SAP HCM Sr - AMS - 20211965253,,Sr. Gustavo Henrique das Neves
28649,Analista Administrativo Senior - Replace Ana Luiza,,Sra. Lorena Câmara
28628,Analista Administrativo Senior - Replace Ana Luiza,,Aylla Siqueira
13481,Analista Administrativo Senior - Replace Ana Luiza,,Sra. Emilly Abreu
30062,SAP ABAP PI - Pl/Sr - 20218343503,,Calebe Correia
29812,SAP ABAP PI - Pl/Sr - 20218343503,,Srta. Luiza Nunes
29806,SAP ABAP PI - Pl/Sr - 20218343503,,Sr. Thomas Siqueira
29486,SAP ABAP PI - Pl/Sr - 20218343503,,Maria Eduarda Peixoto
29484,SAP ABAP PI - Pl/Sr - 20218343503,,Vinicius Marques
29207,SAP ABAP PI - Pl/Sr - 20218343503,,Ana Clara Rocha
27983,SAP ABAP PI - Pl/Sr - 20218343503,,José Campos
23619,SAP ABAP PI - Pl/Sr - 20218343503,,Sr. João Vitor Ramos
23281,SAP ABAP PI - Pl/Sr - 20218343503,,Theo Pastor
22507,SAP ABAP PI - Pl/Sr - 20218343503,,Davi Lucas Fernandes
21376,SAP ABAP PI - Pl/Sr - 20218343503,,Srta. Maria Julia Rodrigues
19440,SAP ABAP PI - Pl/Sr - 20218343503,,Joana Azevedo
19102,SAP ABAP PI - Pl/Sr - 20218343503,,Maria Luísa da Mota
18256,SAP ABAP PI - Pl/Sr - 20218343503,,Otávio Correia
16395,SAP ABAP PI - Pl/Sr - 20218343503,,Sr. Noah Melo
15606,SAP ABAP PI - Pl/Sr - 20218343503,,Sra. Maria Vitória Silva
15272,SAP ABAP PI - Pl/Sr - 20218343503,,Anthony Gabriel da Mata
15178,SAP ABAP PI - Pl/Sr - 20218343503,,Leandro Marques
14145,SAP ABAP PI - Pl/Sr - 20218343503,,Mariane Brito
13882,SAP ABAP PI - Pl/Sr - 20218343503,,Enzo da Mota
13869,SAP ABAP PI - Pl/Sr - 20218343503,,Arthur Miguel Lopes
12836,SAP ABAP PI - Pl/Sr - 20218343503,,Dr. Apollo Rocha
12050,SAP ABAP PI - Pl/Sr - 20218343503,,Otto Porto
10330,SAP ABAP PI - Pl/Sr - 20218343503,,Alexandre da Rocha
10232,SAP ABAP PI - Pl/Sr - 20218343503,,Francisco Garcia
28650,Investimento Risk / Application Developer - 12117260,,Maria Júlia Nunes
29012,Analyst Operations - 12117769,,Rebeca da Rosa
28967,Analyst Operations - 12117769,,Dr. Gustavo Henrique Abreu
28963,Analyst Operations - 12117769,,Dr. Francisco Montenegro
28962,Analyst Operations - 12117769,,Arthur Gabriel Vargas
28909,Analyst Operations - 12117769,,Sra. Maysa Correia
27130,Analyst Operations - 12117769,,Vitor Pacheco
28812,Associate Operations - 12113375,,Daniel Farias
28810,Associate Operations - 12113375,,Dra. Maria Júlia Camargo
28585,Associate Operations - 12117765,,Daniela Oliveira
28577,Associate Operations - 12117765,,Ana Luiza Melo
28552,Associate Operations - 12117765,,João Miguel Leão
28637,SAP Project Management - 12113391,,Eduardo Cirino
26859,SAP Project Management - 12113391,,Helena Martins
5832,SAP Project Management - 12113391,,Dra. Alana Ribeiro
28481,Oracle - 12122262,,Dr. Ravi Moura
29352,Oracle - 12122216,,Heitor Dias
29281,Oracle - 12122216,,Matheus Pimenta
28627,Associate Opertions - 12123409,,Dra. Ester Rodrigues
29048,Analyst Operations - 12123720,,Sra. Maria Sophia Aparecida
28319,Associate Opertions - 12123412,,Dr. Heitor Silveira
28613,Analyst Operations - 12123779,,Dra. Mirella Pires
28923,Delivery Control - 12117539,,Srta. Ayla Moura
28896,Delivery Control - 12117539,,Srta. Maria Luiza Fonseca
29246,Analyst Operations - 12124646,,Yuri Moraes
29202,Analyst Operations - 12124646,,Luiz Felipe Marques
29199,Analyst Operations - 12124646,,Francisco Machado
29195,Analyst Operations - 12124646,,Alice Montenegro
29193,Analyst Operations - 12124646,,Júlia Pinto
29189,Analyst Operations - 12124646,,Maria Julia da Rocha
28613,Analyst Operations - 12124646,,Dra. Mirella Pires
27130,Analyst Operations - Tigre / PTP - 12124651,,Vitor Pacheco
27040,Globalization Specialist - MSC,,Dr. Calebe Carvalho
15355,WebBuilder - MSC,,Vitória Lima
29059,Arquiteto de Solução / Desenvolvedor Full Stack,,Dr. Yan Dias
28843,Arquiteto de Solução / Desenvolvedor Full Stack,,Dra. Mariane Vargas
28616,Arquiteto de Solução / Desenvolvedor Full Stack,,Murilo da Costa
28615,Arquiteto de Solução / Desenvolvedor Full Stack,,Sra. Ana Beatriz Vasconcelos
28614,Arquiteto de Solução / Desenvolvedor Full Stack,,Cauã Marques
28612,Arquiteto de Solução / Desenvolvedor Full Stack,,Dra. Ana Laura Nunes
28725,Arquitetos de integração;,,Sra. Kamilly Mendes
28356,Consultor SD Pleno/Senior,,Sr. Isaque da Luz
27788,Consultor SD Pleno/Senior,,Sr. Renan Gonçalves
27720,Consultor SD Pleno/Senior,,Gael Nogueira
15130,Cotação 2523,,Srta. Maria Luiza Alves
28906,Consultor SAP MM,,Sra. Jade Fonseca
28714,Consultor SAP MM,,Sr. José Sousa
27818,Consultor SAP MM,,Isabela Novaes
26890,Consultor SAP MM,,Otávio Moura
26707,Consultor SAP MM,,Isabella Pimenta
24289,Consultor SAP MM,,Clarice Guerra
21117,Consultor SAP MM,,Isis Silveira
14662,Consultor SAP MM,,Rodrigo Novais
13062,Consultor SAP MM,,Yago Freitas
11466,Consultor SAP MM,,Stella Martins
8092,Consultor SAP MM,,Caleb Leão
28558,Ind - Especialista .Net,PJ,Dra. Isabela Dias
28644,PROXXI Junior,,Sr. Samuel Garcia
28567,PROXXI Junior,,Rafaela Duarte
22689,Ind - SAP MM Pl - S/4HANA,PJ,Ísis Novais
29760,BizOps Engineer,,Renan da Mota
1677,BizOps Engineer,,Milena Ramos
28669,PROXXI - GATI - Pleno,,Maria Luiza Câmara
28631,PROXXI - GATI - Pleno,,Dr. Francisco Caldeira
27107,Desenvolvedor Junior,CLT,Sofia Santos
29711,Devops,,Mariana Nunes
29032,Devops,,Arthur Vargas
28683,Devops,,Sra. Maria Flor Ramos
28676,Devops,,Maria Luísa Viana
28658,Devops,,Caleb Albuquerque
28632,Devops,,Luiza Borges
28629,Devops,,Sra. Ana Beatriz Machado
28596,Devops,,Marcela Casa Grande
24661,Devops,,Ester das Neves
21111,Devops,,Pedro Lucas Castro
1677,Devops,,Milena Ramos
27425,SAP PS Consultant,,Gael Henrique Pereira
19881,SAP PS Consultant,,Srta. Mirella Rios
23348,Consultor SD Pleno/Senior,,Sra. Ana Laura Cunha
23292,Consultor SD Pleno/Senior,,Leonardo da Paz
29518,Desenvolvedor Full Stack,,Fernanda Rios
28867,Desenvolvedor Full Stack,,Gabriel Fonseca
28682,Desenvolvedor Full Stack,,Manuela Câmara
28670,Desenvolvedor Full Stack,,Dra. Maria Julia da Conceição
28664,Desenvolvedor Full Stack,,Yan Silveira
28156,Desenvolvedor Full Stack,,Letícia Souza
27849,Desenvolvedor Full Stack,,Lorenzo Nogueira
27216,Desenvolvedor Full Stack,,Antonella Cunha
22249,Desenvolvedor Full Stack,,Pietra Alves
17708,Desenvolvedor Full Stack,,Marcela Gonçalves
29378,Analista de Negocios,,Sra. Ana Carolina Barbosa
29300,Analista de Negocios,,Sr. Benjamim Marques
29281,Analista de Negocios,,Matheus Pimenta
29139,Analista de Negocios,,Evelyn Araújo
29005,Analista de Negocios,,Sr. Bruno Nascimento
28580,Analista de Negocios,,Srta. Giovanna Costa
29961,Analyst Operations- Fabrica Analytics - 12127598,,Mateus da Costa
29213,Analyst Operations- Fabrica Analytics - 12127598,,João Pedro Peixoto
29114,Analyst Operations- Fabrica Analytics - 12127598,,Sra. Ana Julia Gomes
30057,Engenheiro De Dados - 12127585,,Dr. Henry Castro
30033,Engenheiro De Dados - 12127585,,Nina Cavalcante
30032,Engenheiro De Dados - 12127585,,Maria Liz Cavalcanti
28939,Engenheiro De Dados - 12127585,,Olívia Fogaça
28892,Engenheiro De Dados - 12127585,,Sr. Joaquim Rodrigues
28858,Engenheiro De Dados - 12127585,,Sra. Pietra da Luz
28804,Engenheiro De Dados - 12127585,,Dra. Ana Cecília Azevedo
28790,Engenheiro De Dados - 12127585,,Ana Julia Lima
28787,Engenheiro De Dados - 12127585,,Sra. Maria Isis da Rocha
28786,Engenheiro De Dados - 12127585,,Bernardo Novaes
24340,Engenheiro De Dados - 12127585,,Sr. Valentim Siqueira
21969,Engenheiro De Dados - 12127585,,Gael Jesus
29961,Analyst Operations- Fabrica Analytics - 12127210,,Mateus da Costa
28599,Analista de Recursos Humanos,CLT,Apollo Caldeira
28741,Consultor SAP ABAP - PL - RE-389183,,Dra. Maria Luísa Camargo
27337,Consultor SAP ABAP - PL - RE-389183,,Dr. Mateus Ramos
25906,Consultor SAP ABAP - PL - RE-389183,,José Pedro Moreira
19206,Consultor SAP ABAP - PL - RE-389183,,Dr. Daniel Pacheco
14222,Consultor SAP ABAP - PL - RE-389183,,Antônio da Cunha
92,Consultor SAP ABAP - PL - RE-389183,,Oliver Cavalcante
27927,Consultor SAP ABAP - Sr - RE-389183,,Luana Rocha
20253,Consultor SAP ABAP - Sr - RE-389183,,Dr. José Casa Grande
15606,Consultor SAP ABAP - Sr - RE-389183,,Sra. Maria Vitória Silva
92,Consultor SAP ABAP - Sr - RE-389183,,Oliver Cavalcante
26646,Consultor SAP MM – SR - RE-389282,,Sr. Davi Luiz Abreu
13062,Consultor SAP MM – SR - RE-389282,,Yago Freitas
29466,Analista Cloud – PL - RE-389268,,Gael Henrique da Costa
29028,SAP PI/PO - Pleno,,Elisa Castro
12050,SAP PI/PO - Pleno,,Otto Porto
28710,SAP Functional / FI - 12130575,,Sr. Mathias Macedo
25908,SAP Functional / FI - 12130575,,Dr. Pedro Montenegro
23740,SAP Functional / FI - 12130575,,Alice Machado
22147,SAP Functional / FI - 12130575,,Emanuelly Monteiro
19881,SAP Functional / CO - 12130604,,Srta. Mirella Rios
24289,SAP Functional / MM - 12130584,,Clarice Guerra
19440,SAP Functional SAP PO/PI - 12130082,,Joana Azevedo
28749,SAP Functional / SD - 12130592,,Ryan Borges
15300,SAP Functional / SD - 12130592,,Dr. Diego Barros
28590,Developer Fullstack,PJ,Sra. Natália Aparecida
26146,Consultant Operations - 12127724,,Juliana Costa
26962,4483126 - .NET,,Mariana Machado
22997,4483126 - .NET,,Emanuella Cavalcanti
12889,4483126 - .NET,,Sra. Melissa Marques
29174,Associate Operations - 12127714,,Sra. Antonella Guerra
29172,Associate Operations - 12127714,,Sra. Sophie Moraes
29170,Associate Operations - 12127714,,Sr. Anthony Vargas
28917,Associate Operations - 12127714,,Henrique Teixeira
28840,Associate Operations - 12127714,,Srta. Laís Carvalho
27158,Consultor Funcional HR - SR - RE-389702,,Rebeca Moreira
14627,Consultor Funcional HR - SR - RE-389702,,Mariana Sousa
14045,Consultor Funcional HR - SR - RE-389702,,Isabelly Carvalho
14039,Consultor Funcional HR - SR - RE-389702,,Dra. Maria Helena Moreira
29478,Oracle Financials Cloud - ID 2021-2687265,,José Miguel Aparecida
26084,Oracle Financials Cloud - ID 2021-2687265,,Sr. Bruno Pacheco
7596,Oracle Financials Cloud - ID 2021-2687265,,Emanuella Casa Grande
28667,Analista de Automação - 20212968030,,Dra. Hadassa Pires
28666,Analista de Automação - 20212968030,,Sr. Juan Cardoso
28665,Analista de Automação - 20212968030,,Sr. Vicente Fogaça
28536,Analista de Automação - 20212968030,,Sr. Ravy Campos
28527,Analista de Automação - 20212968030,,Sr. Arthur Miguel Barbosa
28642,SAP ABAP Sr - inglês - 20216573331,,Ana Vitória da Mota
28389,SAP ABAP Sr - inglês - 20216573331,,Matheus Garcia
28192,SAP ABAP Sr - inglês - 20216573331,,Yan Sousa
27949,SAP ABAP Sr - inglês - 20216573331,,Maria Clara Gomes
14863,SAP ABAP Sr - inglês - 20216573331,,Nicolas Ramos
13481,Analista Administrativo Senior,,Sra. Emilly Abreu
28734,PROXXI Junior,,Carolina Pacheco
12941,SAP PP/QM Senior Consultant,,Sra. Jade Alves
12669,SAP PP/QM Senior Consultant,,Dr. Ravi Lucca Costa
29358,Desenvolvedor Full Stack,,Sra. Agatha Costela
29000,Desenvolvedor Full Stack,,Dr. Valentim Moraes
28919,Desenvolvedor Full Stack,,Milena Gomes
28059,Desenvolvedor Full Stack,,Sr. Joaquim Sales
28008,Desenvolvedor Full Stack,,Dra. Sofia Casa Grande
28007,Desenvolvedor Full Stack,,Pietra Rios
27687,Desenvolvedor Full Stack,,Srta. Sophie Pereira
28678,Analista de Segurança da Informação,,Miguel Porto
28677,Analista de Segurança da Informação,,Otávio Castro
28675,Analista de Segurança da Informação,,Dra. Luana Carvalho
28673,Analista de Segurança da Informação,,Isaque Araújo
22695,Analista de Segurança da Informação,,Dr. Gael Ferreira
27425,Consultor SAP CO - Sr - RE-390052,,Gael Henrique Pereira
8827,Consultor SAP CO - Sr - RE-390052,,Sra. Melina Caldeira
28705,PROXXI Junior,,Davi Miguel Cardoso
28704,PROXXI Junior,,Dr. Vicente Ramos
29788,Consultor JAVA - Sênior,,Srta. Luara Fonseca
28899,Consultor JAVA - Sênior,,Dr. Renan Jesus
28852,Consultor JAVA - Sênior,,Arthur Miguel Martins
28767,Consultor JAVA - Sênior,,Allana Pereira
28090,Consultor JAVA - Sênior,,Dr. Henry Vargas
27024,Consultor JAVA - Sênior,,Dr. Oliver Pereira
21588,Consultor JAVA - Sênior,,Sra. Maitê Siqueira
14781,Consultor JAVA - Sênior,,Mathias da Cunha
13916,Consultor JAVA - Sênior,,Dr. Yago da Mata
28878,Analista de Microsoft Power BI - Sr,,Yan Camargo
28785,Analista de Microsoft Power BI - Sr,,Srta. Daniela Freitas
28743,Analista de Microsoft Power BI - Sr,,Heloísa Ramos
27028,SAP PP,,Maria Clara das Neves
19846,SAP PP,,Ana Cecília Macedo
12769,SAP PP,,Dra. Maitê Campos
30323,Analyst Operations - 12138887,,Alícia Vargas
29961,Analyst Operations - 12138887,,Mateus da Costa
29145,Analyst Operations - 12138887,,Dr. Pedro Guerra
29143,Analyst Operations - 12138887,,Caleb Ribeiro
29142,Analyst Operations - 12138887,,Srta. Liz Cavalcanti
29070,Analyst Operations - 12138887,,Esther Barbosa
28938,Consultant Operations - 12135563,,Srta. Juliana Rocha
28703,Consultant Operations - 12135563,,Cecília Silveira
22612,Consultant Operations - 12135563,,Liam Montenegro
28752,Analyst Operations - 12138275,CLT,Srta. Maria Cecília Farias
28751,Analyst Operations - 12138275,CLT,Sr. Valentim Silva
28732,Analyst Operations - 12138275,CLT,Kaique Farias
28695,Analyst Operations - 12138275,CLT,Sra. Luna Albuquerque
28884,Analyst Operations - 12138888,,Dra. Julia Marques
28872,Analyst Operations - 12138888,,Dr. João Gabriel Cardoso
28752,Analyst Operations - 12138888,,Srta. Maria Cecília Farias
28726,Analyst Operations - 12138888,,Dr. Leonardo Nunes
28708,Analyst Operations - 12138888,,Sr. Davi Luiz Costa
28695,Analyst Operations - 12138888,,Sra. Luna Albuquerque
28687,Scrum Master - 12138987,,Srta. Sarah Ferreira
24951,Scrum Master - 12138987,,Pedro Miguel Gomes
2959,Scrum Master - 12138987,,Sr. Brayan Siqueira
29875,Coordenador de Telecom,,Srta. Julia Fernandes
29795,Coordenador de Telecom,,Isadora Pimenta
29792,Coordenador de Telecom,,Dr. Ravi Mendonça
29773,Coordenador de Telecom,,Arthur Miguel Garcia
29652,Coordenador de Telecom,,Lucas Gabriel Machado
29608,Coordenador de Telecom,,Vitor Gabriel Martins
29604,Coordenador de Telecom,,Emanuelly Cavalcanti
29596,Coordenador de Telecom,,Sra. Heloísa Vargas
29451,Coordenador de Telecom,,Maria Luiza Silveira
29422,Coordenador de Telecom,,Dr. Diego Ramos
29415,Coordenador de Telecom,,Isaac Gonçalves
29408,Coordenador de Telecom,,Henry Aparecida
29346,Coordenador de Telecom,,Enrico Oliveira
29159,Coordenador de Telecom,,Julia Lopes
29154,Coordenador de Telecom,,Dr. Rafael Pereira
29152,Coordenador de Telecom,,Dra. Ana Luiza da Mata
29150,Coordenador de Telecom,,Sr. Augusto Pinto
29144,Coordenador de Telecom,,Melissa Novais
29120,Coordenador de Telecom,,Lucca Rios
29044,Coordenador de Telecom,,Liam Nunes
29031,Coordenador de Telecom,,Srta. Aylla Sales
29012,Coordenador de Telecom,,Rebeca da Rosa
28748,Coordenador de Telecom,,Srta. Larissa Sousa
28733,Coordenador de Telecom,,Marcos Vinicius Silveira
28731,Coordenador de Telecom,,Sr. Otto Leão
29957,Desenvolvedor .NET,,Ana Vitória Farias
29956,Desenvolvedor .NET,,Rafaela da Rocha
29832,Desenvolvedor .NET,,Dr. Carlos Eduardo da Mota
29213,Desenvolvedor .NET,,João Pedro Peixoto
28841,Desenvolvedor .NET,,Sr. Renan Cunha
29972,Data & AI - 12140250,,Ísis Fogaça
28746,Scrum Master - 12140979,,Dra. Olivia Camargo
28742,Scrum Master - 12140979,,Rebeca Sousa
28735,Scrum Master - 12140979,,Raul Cavalcante
2959,Scrum Master - 12140979,,Sr. Brayan Siqueira
28602,4486646 - Programador PL/SQL Senior,,Dr. Anthony Gabriel Pires
14409,4486646 - Programador PL/SQL Senior,,Srta. Ana Laura Martins
5052,4490540 - Tester,,Sra. Maria Fernanda da Luz
28656,4448289 - Engenheiro de DAdos,,Elisa Viana
7732,4479110 - Scrum Master,,João Felipe Moura
28428,4496449 - Genexus Senior,,Emanuel Alves
15393,4448260 - DATA LAKE,,Laís da Luz
29237,ORACLE OIM - Thay,,Sr. Luiz Miguel Ramos
29185,ORACLE OIM - Thay,,Sr. Alexandre Montenegro
4444,ORACLE OIM - Thay,,Gustavo Henrique Rocha
30779,Tech Recruiter,,Dra. Daniela Dias
29959,Tech Recruiter,,Dra. Eduarda Moraes
29043,Tech Recruiter,,Vitor Siqueira
28736,Tech Recruiter,,Mirella Fernandes
29358,Desenvolvedor Node e Java - FullStack,,Sra. Agatha Costela
29065,Desenvolvedor Node e Java - FullStack,,Leandro Barbosa
29023,Desenvolvedor Node e Java - FullStack,,Ana Beatriz Ferreira
28919,Desenvolvedor Node e Java - FullStack,,Milena Gomes
